openalex_id,title,authors,publication_year,doi,abstract,cited_by_count,source_name,landing_page_url,source_query_ids,source_run_ids,retrieved_at
https://openalex.org/W3106471209,Dissecting stellar chemical abundance space with t-SNE,F. Anders; C. Chiappini; B. X. Santiago; G. Matijevič; A. B. A. Queiroz; Matthias Steinmetz; G. Guiglion,2018,10.1051/0004-6361/201833099/pdf,"In the era of large-scale Galactic astronomy and multi-object spectroscopic stellar surveys, the sample sizes and the number of available stellar chemical abundances have reached dimensions in which it has become difficult to process all the available information in an effective manner. In this paper we demonstrate the use of a dimensionality-reduction technique (t-distributed stochastic neighbour embedding; t-SNE) for analysing the stellar abundance-space distribution. While the non-parametric non-linear behaviour of this technique makes it difficult to estimate the significance of any abundance-space substructure found, we show that our results depend little on parameter choices and are robust to abundance errors. By reanalysing the high-resolution high-signal-to-noise solar-neighbourhood HARPS-GTO sample with t-SNE, we find clearer chemical separations of the high- and low-[α/Fe] disc sequences, hints for multiple populations in the high-[α/Fe] population, and indications that the chemical evolution of the high-[α/Fe] metal-rich stars is connected with the super-metal-rich stars. We also identify a number of chemically peculiar stars, among them a high-confidence s-process-enhanced abundance-ratio pair (HD 91345/HD 126681) with very similar ages and v X and v Y velocities, which we suggest have a common birth origin, possibly a dwarf galaxy. Our results demonstrate the potential of abundance-space t-SNE and similar methods for chemical-tagging studies with large spectroscopic surveys.",72,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),http://hdl.handle.net/10183/204135,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W3107253413,Investigating the young AU Mic system with SPIRou: large-scale stellar magnetic field and close-in planet mass,Baptiste Klein; J.‐F. Donati; C. Moutou; X. Delfosse; X. Bonfıls; Eder Martioli; P. Fouqué; Ryan Cloutier; Étienne Artigau; René Doyon; G. Hébrard; J. Morin; Julien Rameau; Peter Plavchan; Eric Gaidos,2020,10.1093/mnras/staa3702,"ABSTRACT We present a velocimetric and spectropolarimetric analysis of 27 observations of the 22-Myr M1 star AU Microscopii (AU Mic) collected with the high-resolution YJHK (0.98–2.35 μm) spectropolarimeter SPIRou from 2019 September 18 to November 14. Our radial velocity (RV) time-series exhibits activity-induced fluctuations of 45 m s−1 rms, ∼3 times smaller than those measured in the optical domain, that we filter using Gaussian Process Regression. We report a 3.9σ detection of the recently discovered 8.46 -d transiting planet AU Mic b, with an estimated mass of 17.1$^{+4.7}_{-4.5}$ M⊕ and a bulk density of 1.3 ± 0.4 g cm−3, inducing an RV signature of semi-amplitude K = 8.5$^{+2.3}_{-2.2}$ m s−1 in the spectrum of its host star. A consistent detection is independently obtained when we simultaneously image stellar surface inhomogeneities and estimate the planet parameters with Zeeman–Doppler imaging (ZDI). Using ZDI, we invert the time-series of unpolarized and circularly polarized spectra into surface brightness and large-scale magnetic maps. We find a mainly poloidal and axisymmetric field of 475 G, featuring, in particular, a dipole of 450 G tilted at 19° to the rotation axis. Moreover, we detect a strong differential rotation of dΩ = 0.167 ± 0.009 rad d−1 shearing the large-scale field, about twice stronger than that shearing the brightness distribution, suggesting that both observables probe different layers of the convective zone. Even though we caution that more RV measurements are needed to accurately pin down the planet mass, AU Mic b already appears as a prime target for constraining planet formation models, studying the interactions with the surrounding debris disc, and characterizing its atmosphere with upcoming space- and ground-based missions.",93,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/staa3702,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W3113695400,Stellar chromospheric activity of 1674 FGK stars from the AMBRE-HARPS sample,J. Gomes da Silva; N. C. Santos; V. Adibekyan; S. G. Sousa; T. L. Campante; P. Figueira; D. Bossini; E. Delgado-Mena; M. J. P. F. G. Monteiro; P. de Laverny; A. Recio–Blanco; C. Lovis,2020,10.1051/0004-6361/202039765,"Aims. The main objective of this project is to characterise chromospheric activity of FGK stars from the HARPS archive. We start, in this first paper, by presenting a catalogue of homogeneously determined chromospheric emission (CE), stellar atmospheric parameters, and ages for 1674 FGK main sequence (MS), subgiant, and giant stars. The analysis of CE level and variability is also performed. Methods. We measured CE in the Ca II H&amp;K lines using more than 180 000 high-resolution spectra from the HARPS spectrograph, as compiled in the AMBRE project, obtained between 2003 and 2019. We converted the fluxes to bolometric and photospheric corrected chromospheric emission ratio, R HK ′ . Stellar atmospheric parameters T eff , log g , and [Fe/H] were retrieved from the literature or determined using a homogeneous method. M ⋆ , R ⋆ , and ages were determined from isochrone fitting. Results. We show that our sample has a distribution of CE for MS stars that is consistent with an unbiased sample of solar-neighbour MS stars. We analysed the CE distribution for the different luminosity classes and spectral types and confirmed the existence of the very inactive (VI) star and very active star populations at log R HK ′ &lt; −5.1 and &gt; − 4.2 dex, respectively. We found indications that the VI population is composed mainly of subgiant and giant stars and that log R HK ′ = −5.1 dex marks a transition in stellar evolution. Overall, CE variability decreases with decreasing CE level but its distribution is complex. There appears to be at least three regimes of variability for inactive, active, and very active stars, with the inactive and active regimes separated by a diagonal, extended Vaughan-Preston (VP) gap. We show that stars with low activity levels do not necessarily have low variability. In the case of K dwarfs, which show high CE variability, inactive and active stars have similar levels of activity variability. This means that activity levels alone are not enough to infer the activity variability of a star. We also explain the shape of the VP gap observed in the distribution of CE using the CE variability-level diagram. In the CE variability-level diagram, the Sun is located in the high-variability region of the inactive MS stars zone. A method to extract the probability density function of the CE variability for a given log R HK ′ level is discussed, and a python code to retrieve it is provided.",128,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202039765,q02_classification;q03_parameters,20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3;20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:46 GMT+0800 (中国标准时间)
https://openalex.org/W3121170300,ROOSTER: a machine-learning analysis tool for <i>Kepler</i> stellar rotation periods,S. N. Breton; A. R. G. Santos; L. Bugnet; S. Mathur; R. A. García; P. L. Pallé,2021,10.1051/0004-6361/202039947,"In order to understand stellar evolution, it is crucial to efficiently determine stellar surface rotation periods. Indeed, while they are of great importance in stellar models, angular momentum transport processes inside stars are still poorly understood today. Surface rotation, which is linked to the age of the star, is one of the constraints needed to improve the way those processes are modelled. Statistics of the surface rotation periods for a large sample of stars of different spectral types are thus necessary. An efficient tool to automatically determine reliable rotation periods is needed when dealing with large samples of stellar photometric datasets. The objective of this work is to develop such a tool. For this purpose, machine learning classifiers constitute relevant bases to build our new methodology. Random forest learning abilities are exploited to automate the extraction of rotation periods in Kepler light curves. Rotation periods and complementary parameters are obtained via three different methods: a wavelet analysis, the autocorrelation function of the light curve, and the composite spectrum. We trained three different classifiers: one to detect if rotational modulations are present in the light curve, one to flag close binary or classical pulsators candidates that can bias our rotation period determination, and finally one classifier to provide the final rotation period. We tested our machine learning pipeline on 23 431 stars of the Kepler K and M dwarf reference rotation catalogue for which 60% of the stars have been visually inspected. For the sample of 21 707 stars where all the input parameters are provided to the algorithm, 94.2% of them are correctly classified (as rotating or not). Among the stars that have a rotation period in the reference catalogue, the machine learning provides a period that agrees within 10% of the reference value for 95.3% of the stars. Moreover, the yield of correct rotation periods is raised to 99.5% after visually inspecting 25.2% of the stars. Over the two main analysis steps, rotation classification and period selection, the pipeline yields a global agreement with the reference values of 92.1% and 96.9% before and after visual inspection. Random forest classifiers are efficient tools to determine reliable rotation periods in large samples of stars. The methodology presented here could be easily adapted to extract surface rotation periods for stars with different spectral types or observed by other instruments such as K2, TESS or by PLATO in the near future.",31,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202039947,q02_classification,20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3,Sat Aug 08 2026 14:43:46 GMT+0800 (中国标准时间)
https://openalex.org/W3122434597,A machine learning approach to galaxy properties: joint redshift–stellar mass probability distributions with Random Forest,Sunil Mucesh; W G Hartley; A. Palmese; O. Lahav; L Whiteway; Asa F. L. Bluck; A. Alarcon; A. Amon; K Bechtol; G. M. Bernstein; A. Carnero Rosell; M. Carrasco Kind; A. Choi; K Eckert; S Everett; D. Gruen; R. A. Gruendl; I. Harrison; Erica Huff; N.P. Kuropatkin; I Sevilla-Noarbe; E Sheldon; B Yanny; M. Aguena; S Allam; D. Bacon; E. Bertin; S Bhargava; D Brooks; J. Carretero; F. J. Castander; C Conselice; M. Costanzi; M. Crocce; L. N. da Costa; M. E. S. Pereira; J. De Vicente; S. Desai; H. T. Diehl; A Drlica-Wagner; A. E. Evrard; I. Ferrero; B Flaugher; P. Fosalba; J Frieman; J. García-Bellido; E. Gaztañaga; D. W. Gerdes; J Gschwend; G. Gutiérrez; S. R. Hinton; D L Hollowood; K Honscheid; D J James; K Kuehn; M Lima; Hai-Nan Lin; M. A. G. Maia; P. Melchior; F. Menanteau; R Miquel; R. Morgan; F Paz-Chinchón; A. A. Plazas; E. Sánchez; V Scarpine; M Schubnell; S. Serrano; M. Smith; E. Suchyta; G. Tarlé; D. Thomas; C. To; T N Varga; R. D. Wilkinson,2021,10.1093/mnras/stab164,"ABSTRACT We demonstrate that highly accurate joint redshift–stellar mass probability distribution functions (PDFs) can be obtained using the Random Forest (RF) machine learning (ML) algorithm, even with few photometric bands available. As an example, we use the Dark Energy Survey (DES), combined with the COSMOS2015 catalogue for redshifts and stellar masses. We build two ML models: one containing deep photometry in the griz bands, and the second reflecting the photometric scatter present in the main DES survey, with carefully constructed representative training data in each case. We validate our joint PDFs for 10 699 test galaxies by utilizing the copula probability integral transform and the Kendall distribution function, and their univariate counterparts to validate the marginals. Benchmarked against a basic set-up of the template-fitting code bagpipes, our ML-based method outperforms template fitting on all of our predefined performance metrics. In addition to accuracy, the RF is extremely fast, able to compute joint PDFs for a million galaxies in just under 6 min with consumer computer hardware. Such speed enables PDFs to be derived in real time within analysis codes, solving potential storage issues. As part of this work we have developed galpro1, a highly intuitive and efficient python package to rapidly generate multivariate PDFs on-the-fly. galpro is documented and available for researchers to use in their cosmology and galaxy evolution studies.",46,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stab164,q02_classification,20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3,Sat Aug 08 2026 14:43:46 GMT+0800 (中国标准时间)
https://openalex.org/W3122729254,Probing the interior physics of stars through asteroseismology,C. Aerts,2021,10.1103/revmodphys.93.015001,"By studying the oscillations of a star's surface, it is possible to extract information about stellar strata, age, and dynamics. Though one might guess that observation of surface oscillatory motions would be limited to our Sun, high-precision brightness measurements of distant stars, performed over many years, have enabled the field of asteroseismology. This comprehensive review covers the recent development of this field, the necessary blending of numerical simulation and data, and the way in which this new information enhances our understanding of stellar evolution.",328,Reviews of Modern Physics,https://doi.org/10.1103/revmodphys.93.015001,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W3134861754,A novel stellar spectrum denoising method based on deep Bayesian modeling,Xin Kang; Shiyuan He; Yanxia Zhang,2021,10.1088/1674-4527/21/7/169,"Abstract Spectrum denoising is an important procedure for large-scale spectroscopical surveys. This work proposes a novel stellar spectrum denoising method based on deep Bayesian modeling. The construction of our model includes a prior distribution for each stellar subclass, a spectrum generator and a flow-based noise model. Our method takes into account the noise correlation structure, and it is not susceptible to strong sky emission lines and cosmic rays. Moreover, it is able to naturally handle spectra with missing flux values without ad-hoc imputation. The proposed method is evaluated on real stellar spectra from the Sloan Digital Sky Survey (SDSS) with a comprehensive list of common stellar subclasses and compared to the standard denoising auto-encoder. Our denoising method demonstrates a superior performance to the standard denoising auto-encoder, in respect of denoising quality and missing flux imputation. It may be potentially helpful in improving the accuracy of the classification and physical parameter measurement of stars when applying our method during data preprocessing.",3,Research in Astronomy and Astrophysics,https://doi.org/10.1088/1674-4527/21/7/169,q04_preprocessing,20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:54 GMT+0800 (中国标准时间)
https://openalex.org/W3155899199,Machine Learning Based Automatic Modulation Recognition for Wireless Communications: A Comprehensive Survey,Bachir Jdid; Kaïs Hassan; Iyad Dayoub; Wei Hong Lim; Mastaneh Mokayef,2021,10.1109/access.2021.3071801,"The rapid development of information and wireless communication technologies together with the large increase in the number of end-users have made the radio spectrum more crowded than ever. Besides, providing a stable and reliable service is challenging, as electromagnetic environments are evolving and becoming more sophisticated. Accordingly, there is an urgent need for more reliable and intelligent communication systems that can improve the spectrum efficiency and the quality of service to provide agile management of network resources, so as to better meet the needs of future wireless users. Specifically, Automatic Modulation Recognition (AMR) plays an essential role in most intelligent communication systems especially with the emergence of Software Defined Radio (SDR). AMR is an indispensable task while performing spectrum sensing in Cognitive Radio (CR). Thanks to the significant advancements in Deep Learning (DL) applications, new and powerful tools have been provided which can tackle problems in this space. Thus, today, integrating DL models into AMR has gained the attention of many researchers. This work aims to provide a comprehensive state-of-the-art review of the most recent Machine Learning (ML) based AMR methods for Single-Input Single-Output (SISO) and Multiple-Input Multiple-Output (MIMO) systems. Furthermore, the architecture of each model will be identified along with a detailed comparison in terms of specifications and performance. Finally, an outline of the open problems, challenges, and potential research directions is provided along with discussion and conclusion.",177,IEEE Access,https://doi.org/10.1109/access.2021.3071801,q02_classification;q04_preprocessing,20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3;20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:46 GMT+0800 (中国标准时间)
https://openalex.org/W3161474384,Internal mixing of rotating stars inferred from dipole gravity modes,M. G. Pedersen; C. Aerts; P. I. Pápics; Mathias Michielsen; Sarah Gebruers; T. M. Rogers; Geert Molenberghs; Siemen Burssens; S. Garcia; D. M. Bowman,2021,10.1038/s41550-021-01351-x,,166,Nature Astronomy,https://doi.org/10.1038/s41550-021-01351-x,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W3216552048,SUPPNet: Neural network for stellar spectrum normalisation,Tomasz Różański; E. Niemczura; Jakub Lemiesz; N. Posiłek; Paweł Różański,2022,10.1051/0004-6361/202141480,"Context. Precise continuum normalisation of merged échelle spectra is a demanding task that is necessary for various detailed spectroscopic analyses. Automatic methods have limited effectiveness due to the variety of features present in the spectra of stars. This complexity often leads to the necessity for manual normalisation which is highly time-consuming. Aims. The aim of this work is to develop a fully automated normalisation tool that works with order-merged spectra and offers flexible manual fine-tuning, if necessary. Methods. The core of the proposed method uses the novel, fully convolutional deep neural network (SUPP Network) that was trained to predict a pseudo-continuum. The post-processing step uses smoothing splines that give access to regressed knots, which are useful for optional manual corrections. The active learning technique was applied to deal with possible biases that may arise from training with synthetic spectra and to extend the applicability of the proposed method to features absent in this kind of spectra. Results. The developed normalisation method was tested with high-resolution spectra of stars with spectral types from O to G, and gives a root mean squared (RMS) error over the set of test stars equal to 0.0128 in the spectral range from 3900 Å to 7000 Å and 0.0081 in the range from 4200 Å to 7000 Å. Experiments with synthetic spectra give a RMS of the order of 0.0050. Conclusions. The proposed method leads to results that are comparable to careful manual normalisation. Additionally, this approach is general and can be used in other fields of astronomy where background modelling or trend removal is a part of data processing.",22,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202141480,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W4220667678,The EXPRES Stellar Signals Project II. State of the Field in Disentangling Photospheric Velocities,Lily Zhao; Debra A. Fischer; Eric B. Ford; Alex Wise; M. Cretignier; S. Aigrain; Oscar Barragán; Megan Bedell; Lars A. Buchhave; J. D. Camacho; H. M. Cegla; Jessi Cisewski-Kehe; A. Collier Cameron; Zoë L. de Beurs; Sally Dodson-Robinson; X. Dumusque; J. P. Faria; Christian Gilbertson; Charlotte Haley; Justin Harrell; David W. Hogg; Parker H. Holzer; A. Anna John; Baptiste Klein; M. Lafarga; Florian Lienhard; Vinesh Rajpaul; Annelies Mortier; Belinda Nicholson; Michael L. Palumbo; Victor Ramirez Delgado; Christopher J. Shallue; Andrew Vanderburg; P. T. P. Viana; Jinglin Zhao; N. Zicher; Samuel H. C. Cabot; Gregory W. Henry; Rachael M. Roettenbacher; John M. Brewer; Joe Llama; Ryan R. Petersburg; Andrew E. Szymkowiak,2022,10.3847/1538-3881/ac5176,"Abstract Measured spectral shifts due to intrinsic stellar variability (e.g., pulsations, granulation) and activity (e.g., spots, plages) are the largest source of error for extreme-precision radial-velocity (EPRV) exoplanet detection. Several methods are designed to disentangle stellar signals from true center-of-mass shifts due to planets. The Extreme-precision Spectrograph (EXPRES) Stellar Signals Project (ESSP) presents a self-consistent comparison of 22 different methods tested on the same extreme-precision spectroscopic data from EXPRES. Methods derived new activity indicators, constructed models for mapping an indicator to the needed radial-velocity (RV) correction, or separated out shape- and shift-driven RV components. Since no ground truth is known when using real data, relative method performance is assessed using the total and nightly scatter of returned RVs and agreement between the results of different methods. Nearly all submitted methods return a lower RV rms than classic linear decorrelation, but no method is yet consistently reducing the RV rms to sub-meter-per-second levels. There is a concerning lack of agreement between the RVs returned by different methods. These results suggest that continued progress in this field necessitates increased interpretability of methods, high-cadence data to capture stellar signals at all timescales, and continued tests like the ESSP using consistent data sets with more advanced metrics for method performance. Future comparisons should make use of various well-characterized data sets—such as solar data or data with known injected planetary and/or stellar signals—to better understand method performance and whether planetary signals are preserved.",60,The Astronomical Journal,https://doi.org/10.3847/1538-3881/ac5176,q04_preprocessing,20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:54 GMT+0800 (中国标准时间)
https://openalex.org/W4280525275,J-PLUS: Support vector regression to measure stellar parameters,Cunshi Wang; Yu Bai; Haibo Yuan; Jian Liu; J. A. Fernández-Ontiveros; P. Coelho; F. Jiménez-Esteban; Carlos Andrés Galarza; Raúl E. Angulo; A. J. Cenarro; D. Cristòbal-Hornillos; Renato A. Dupke; A. Ederoclite; C. Hernández–Monteagudo; C. López-Sanjuán; A. Marín-Franch; M. Moles; L. Sodré; H. Vázquez Ramió; J. Varela,2022,10.1051/0004-6361/202243130,"Context. Stellar parameters are among the most important characteristics in studies of stars which, in traditional methods, are based on atmosphere models. However, time, cost, and brightness limits restrain the efficiency of spectral observations. The Javalambre Photometric Local Universe Survey (J-PLUS) is an observational campaign that aims to obtain photometry in 12 bands. Owing to its characteristics, J-PLUS data have become a valuable resource for studies of stars. Machine learning provides powerful tools for efficiently analyzing large data sets, such as the one from J-PLUS, and enables us to expand the research domain to stellar parameters. Aims. The main goal of this study is to construct a support vector regression (SVR) algorithm to estimate stellar parameters of the stars in the first data release of the J-PLUS observational campaign. Methods. The training data for the parameters regressions are featured with 12-waveband photometry from J-PLUS and are crossidentified with spectrum-based catalogs. These catalogs are from the Large Sky Area Multi-Object Fiber Spectroscopic Telescope, the Apache Point Observatory Galactic Evolution Experiment, and the Sloan Extension for Galactic Understanding and Exploration. We then label them with the stellar effective temperature, the surface gravity, and the metallicity. Ten percent of the sample is held out to apply a blind test. We develop a new method, a multi-model approach, in order to fully take into account the uncertainties of both the magnitudes and the stellar parameters. The method utilizes more than 200 models to apply the uncertainty analysis. Results. We present a catalog of 2 493 424 stars with the root mean square error of 160 K in the effective temperature regression, 0.35 in the surface gravity regression, and 0.25 in the metallicity regression. We also discuss the advantages of this multi-model approach and compare it to other machine-learning methods.",12,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202243130,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W4284680505,Identification of Mine Mixed Water Inrush Source Based on Genetic Algorithm and XGBoost Algorithm: A Case Study of Huangyuchuan Mine,Xiang Li; Donglin Dong; Kun Liu; Yi Zhao; Minmin Li,2022,10.3390/w14142150,"Mine water inrush disaster seriously threatens the production of coal mine. Rapid and accurate identification of mine water inrush sources is a key premise for mine water disaster prevention. The conventional research on the identification of water inrush source has focused on a single source, and the identification of mixed water samples from multi-source aquifers in deep coal mining environment is not yet fully explored. In this study, absorption spectrum technology was introduced into the identification of water inrush sources. The absorption spectra of the water samples with different mixing ratios were prepared using the ultraviolet and visible spectrophotometry (UV–Vis) spectrophotometer. In addition, spectral data preprocessing such as scattering correction, baseline correction, smoothing and denoising, and data enhancement were conducted to reduce the influence of experimental error, environment, radiation, molecular interaction, and other factors on the spectral data. Furthermore, a genetic algorithm (GA) was used to improve the seven parameters of the extreme gradient boosting (XGBoost) algorithm, such as learning rate, base model selection, tree parameters, regularization parameters, and iteration times. The deep-learning classifier of mine mixed water sources based on GA-XGBoost was established and used to identify 66 groups of mixed water sources in the Huangyuchuan Mine. The simulation results show that spectral preprocessing and normalization enhancement effectively improved the accuracy of the discriminant model. After 100 cross-validations, the average recognition accuracy of the GA-XGBoost model was 94%, and the results were accurate and reliable. This study provides a new direction and method for the identification of water inrush sources, particularly for mixed water inrush sources. It may also serve as a technical reference for decision-makers to formulate effective coal mine water inrush prevention and control programs and for mine water disaster prevention in similar coalfields in North China.",21,Water,https://doi.org/10.3390/w14142150,q04_preprocessing,20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:54 GMT+0800 (中国标准时间)
https://openalex.org/W4288083930,Spectral modeling of type II supernovae,C. Vogl; Wolfgang Kerzendorf; Stuart Sim; U. M. Noebauer; Stefan Lietzau; W. Hillebrandt,2019,10.1051/0004-6361/201936137,"There are now hundreds of publicly available supernova spectral time series. Radiative transfer modeling of this data provides insight into the physical properties of these explosions, such as the composition, the density structure, and the intrinsic luminosity, which is invaluable for understanding the supernova progenitors, the explosion mechanism, and for constraining the supernova distance. However, a detailed parameter study of the available data has been out of reach due to the high dimensionality of the problem coupled with the still significant computational expense. We tackle this issue through the use of machine-learning emulators, which are algorithms for high-dimensional interpolation. These use a pre-calculated training dataset to mimic the output of a complex code but with run times that are orders of magnitude shorter. We present the application of such an emulator to synthetic type II supernova spectra generated with the TARDIS radiative transfer code. The results show that with a relatively small training set of 780 spectra we can generate emulated spectra with interpolation uncertainties of less than one percent. We demonstrate the utility of this method by automatic spectral fitting of two well-known type IIP supernovae; as an exemplary application, we determine the supernova distances from the spectral fits using the tailored-expanding-photosphere method. We compare our results to previous studies and find good agreement. This suggests that emulation of TARDIS spectra can likely be used to perform automatic and detailed analysis of many transient classes putting the analysis of large data repositories within reach.",39,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201936137,q04_preprocessing,20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:54 GMT+0800 (中国标准时间)
https://openalex.org/W4289776192,LASR-guided stellar photometric variability subtraction,John P. Ahlers; Jason W. Barnes; Sarah A. Horvath; Samuel A. Myers; Matthew M. Hedman,2018,10.1051/0004-6361/201732446,"We develop a technique for removing stellar variability in the light curves of δ -Scuti and similar stars. Our technique, which we name the Linear Algorithm for Significance Reduction (LASR), subtracts oscillations from a time series by minimizing their statistical significance in frequency space. We demonstrate that LASR can subtract variable signals of near-arbitrary complexity and can robustly handle close frequency pairs and overtone frequencies. We demonstrate that our algorithm performs an equivalent fit as prewhitening to the straightforward variable signal of KIC 9700322. We also show that LASR provides a better fit to seismic activity than prewhitening in the case of the complex δ -Scuti KOI-976.",6,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201732446,q04_preprocessing,20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:54 GMT+0800 (中国标准时间)
https://openalex.org/W4293191352,Stellar Classification by Machine Learning,Zhuliang Qi,2022,10.1051/shsconf/202214403006,"As an emerging subject with strong comprehensiveness, machine learning has made varying degrees of progress in various fields. In the field of astronomy, it has also been generally used, and there have been quantities of research using machine learning for data processing and model prediction. The paper has used three algorithms (Decision Tree, Random Forest and Support Vector Machine) to build prediction models to classify stars, galaxies, and quasars in the universe and make a comparison among three models. The results of the test have shown that the prediction accuracy of the Random Forest model reaches roughly 98 percent with a great computing efficiency, which performs the best.",8,SHS Web of Conferences,https://doi.org/10.1051/shsconf/202214403006,q02_classification,20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3,Sat Aug 08 2026 14:43:46 GMT+0800 (中国标准时间)
https://openalex.org/W4306248068,"Machine learning in electron microscopy for advanced nanocharacterization: current developments, available tools and future outlook",Marc Botifoll; Ivan Pinto‐Huguet; Jordi Arbiol,2022,10.1039/d2nh00377e,", high-energy physics, astronomy, Earth sciences, and even robotics, videogames, or marketing and finances), in order to narrow down the incoming future of electron microscopy, its challenges and outlook.",125,Nanoscale Horizons,https://doi.org/10.1039/d2nh00377e,q02_classification,20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3,Sat Aug 08 2026 14:43:46 GMT+0800 (中国标准时间)
https://openalex.org/W4306968094,The Dawes Review 10: The impact of deep learning for the analysis of galaxy surveys,François Lanusse,2023,10.1017/pasa.2022.55,"Abstract The amount and complexity of data delivered by modern galaxy surveys has been steadily increasing over the past years. New facilities will soon provide imaging and spectra of hundreds of millions of galaxies. Extracting coherent scientific information from these large and multi-modal data sets remains an open issue for the community and data-driven approaches such as deep learning have rapidly emerged as a potentially powerful solution to some long lasting challenges. This enthusiasm is reflected in an unprecedented exponential growth of publications using neural networks, which have gone from a handful of works in 2015 to an average of one paper per week in 2021 in the area of galaxy surveys. Half a decade after the first published work in astronomy mentioning deep learning, and shortly before new big data sets such as Euclid and LSST start becoming available, we believe it is timely to review what has been the real impact of this new technology in the field and its potential to solve key challenges raised by the size and complexity of the new datasets. The purpose of this review is thus two-fold. We first aim at summarising, in a common document, the main applications of deep learning for galaxy surveys that have emerged so far. We then extract the major achievements and lessons learned and highlight key open questions and limitations, which in our opinion, will require particular attention in the coming years. Overall, state-of-the-art deep learning methods are rapidly adopted by the astronomical community, reflecting a democratisation of these methods. This review shows that the majority of works using deep learning up to date are oriented to computer vision tasks (e.g. classification, segmentation). This is also the domain of application where deep learning has brought the most important breakthroughs so far. However, we also report that the applications are becoming more diverse and deep learning is used for estimating galaxy properties, identifying outliers or constraining the cosmological model. Most of these works remain at the exploratory level though which could partially explain the limited impact in terms of citations. Some common challenges will most likely need to be addressed before moving to the next phase of massive deployment of deep learning in the processing of future surveys; for example, uncertainty quantification, interpretability, data labelling and domain shift issues from training with simulations, which constitutes a common practice in astronomy.",100,Publications of the Astronomical Society of Australia,https://doi.org/10.1017/pasa.2022.55,q04_preprocessing,20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:54 GMT+0800 (中国标准时间)
